Time,Ostatnio
08/07/2010,3.0610
07/07/2010,3.0794
06/07/2010,3.0730
05/07/2010,3.0816
02/07/2010,3.1112
01/07/2010,3.1366
30/06/2010,3.1462
29/06/2010,3.1542
28/06/2010,3.1136
25/06/2010,3.0448
24/06/2010,3.0316
23/06/2010,2.9882
22/06/2010,2.9919
21/06/2010,2.9670
18/06/2010,2.9457
17/06/2010,2.9592
16/06/2010,2.9199
15/06/2010,2.9072
14/06/2010,2.9194
11/06/2010,2.9487
10/06/2010,2.9523
09/06/2010,3.0124
08/06/2010,2.9912
07/06/2010,3.0017
04/06/2010,3.0029
03/06/2010,2.9264
02/06/2010,2.8915
01/06/2010,2.9092
31/05/2010,2.8640
28/05/2010,2.8686
27/05/2010,2.8499
26/05/2010,2.9241
25/05/2010,2.8958
24/05/2010,2.8654
21/05/2010,2.8504
20/05/2010,2.9008
19/05/2010,2.8761
18/05/2010,2.8985
17/05/2010,2.8677
14/05/2010,2.8647
13/05/2010,2.8158
12/05/2010,2.8180
11/05/2010,2.8601
10/05/2010,2.8313
07/05/2010,2.9133
06/05/2010,2.9899
05/05/2010,2.8489
04/05/2010,2.8075
03/05/2010,2.7374
30/04/2010,2.7415
29/04/2010,2.7221
28/04/2010,2.7279
27/04/2010,2.7445
26/04/2010,2.7029
23/04/2010,2.7046
22/04/2010,2.7121
21/04/2010,2.6962
20/04/2010,2.7043
19/04/2010,2.7167
16/04/2010,2.7066
15/04/2010,2.6898
14/04/2010,2.6863
13/04/2010,2.7012
12/04/2010,2.6836
09/04/2010,2.6908
08/04/2010,2.6857
07/04/2010,2.6748
06/04/2010,2.6763
05/04/2010,2.6814
02/04/2010,2.6851
01/04/2010,2.6901
31/03/2010,2.7070
30/03/2010,2.7064
29/03/2010,2.7100
26/03/2010,2.7282
25/03/2010,2.7336
24/03/2010,2.7242
23/03/2010,2.7217
22/03/2010,2.7107
19/03/2010,2.7108
18/03/2010,2.6940
17/03/2010,2.6696
16/03/2010,2.6631
15/03/2010,2.6800
12/03/2010,2.6655
11/03/2010,2.6698
10/03/2010,2.6561
09/03/2010,2.6452
08/03/2010,2.6417
05/03/2010,2.6456
04/03/2010,2.6637
03/03/2010,2.6705
02/03/2010,2.6746
01/03/2010,2.6810
26/02/2010,2.6945
25/02/2010,2.7151
24/02/2010,2.7214
23/02/2010,2.7332
22/02/2010,2.7086
19/02/2010,2.7247
18/02/2010,2.7209
17/02/2010,2.7115
16/02/2010,2.7094
15/02/2010,2.7526
12/02/2010,2.7409
11/02/2010,2.7351
10/02/2010,2.7713
09/02/2010,2.7641
08/02/2010,2.8034
05/02/2010,2.7909
04/02/2010,2.7838
03/02/2010,2.7229
02/02/2010,2.6963
01/02/2010,2.7058
29/01/2010,2.7542
28/01/2010,2.7763
27/01/2010,2.7805
26/01/2010,2.7690
25/01/2010,2.7662
22/01/2010,2.7803
21/01/2010,2.7846
20/01/2010,2.7508
19/01/2010,2.7116
18/01/2010,2.7257
15/01/2010,2.7378
14/01/2010,2.7390
13/01/2010,2.7438
12/01/2010,2.7643
11/01/2010,2.7568
08/01/2010,2.7551
07/01/2010,2.7782
06/01/2010,2.7631
05/01/2010,2.7543
04/01/2010,2.7563
01/01/2010,2.7541
31/12/2009,2.7690
30/12/2009,2.7761
29/12/2009,2.7835
28/12/2009,2.7968
25/12/2009,2.7862
24/12/2009,2.7789
23/12/2009,2.7946
22/12/2009,2.7879
21/12/2009,2.8093
18/12/2009,2.8060
17/12/2009,2.7938
16/12/2009,2.7694
15/12/2009,2.7758
14/12/2009,2.7462
11/12/2009,2.7438
10/12/2009,2.7488
09/12/2009,2.7510
08/12/2009,2.7329
07/12/2009,2.6926
04/12/2009,2.6880
03/12/2009,2.7169
02/12/2009,2.7223
01/12/2009,2.7291
30/11/2009,2.7572
27/11/2009,2.7574
26/11/2009,2.7603
25/11/2009,2.7175
24/11/2009,2.7261
23/11/2009,2.7279
20/11/2009,2.7450
19/11/2009,2.7313
18/11/2009,2.7145
17/11/2009,2.7071
16/11/2009,2.7059
13/11/2009,2.7172
12/11/2009,2.7335
11/11/2009,2.7367
10/11/2009,2.7668
09/11/2009,2.7792
06/11/2009,2.8070
05/11/2009,2.8162
04/11/2009,2.8119
03/11/2009,2.8240
02/11/2009,2.8468
30/10/2009,2.8136
29/10/2009,2.7939
28/10/2009,2.8352
27/10/2009,2.7874
26/10/2009,2.7753
23/10/2009,2.7589
22/10/2009,2.7580
21/10/2009,2.7551
20/10/2009,2.7612
19/10/2009,2.7523
16/10/2009,2.7722
15/10/2009,2.7599
14/10/2009,2.7812
13/10/2009,2.7792
12/10/2009,2.7837
09/10/2009,2.8036
08/10/2009,2.7916
07/10/2009,2.7830
06/10/2009,2.7691
05/10/2009,2.7744
02/10/2009,2.8009
01/10/2009,2.8194
30/09/2009,2.7731
29/09/2009,2.8026
28/09/2009,2.7805
25/09/2009,2.7832
24/09/2009,2.7744
23/09/2009,2.7712
22/09/2009,2.7469
21/09/2009,2.7529
18/09/2009,2.7252
17/09/2009,2.7268
16/09/2009,2.7146
15/09/2009,2.7364
14/09/2009,2.7714
11/09/2009,2.7539
10/09/2009,2.7349
09/09/2009,2.7225
08/09/2009,2.6976
07/09/2009,2.6984
04/09/2009,2.6963
03/09/2009,2.7231
02/09/2009,2.7435
01/09/2009,2.7545
31/08/2009,2.6986
28/08/2009,2.6995
27/08/2009,2.7124
26/08/2009,2.7069
25/08/2009,2.6913
24/08/2009,2.7066
21/08/2009,2.7088
20/08/2009,2.7332
19/08/2009,2.7435
18/08/2009,2.7432
17/08/2009,2.7547
14/08/2009,2.7225
13/08/2009,2.6947
12/08/2009,2.7126
11/08/2009,2.7284
10/08/2009,2.6826
07/08/2009,2.6675
06/08/2009,2.7337
05/08/2009,2.6879
04/08/2009,2.6860
03/08/2009,2.6709
31/07/2009,2.7260
30/07/2009,2.7177
29/07/2009,2.7483
28/07/2009,2.7438
27/07/2009,2.7294
24/07/2009,2.7540
23/07/2009,2.7812
22/07/2009,2.8114
21/07/2009,2.8160
20/07/2009,2.7957
17/07/2009,2.8583
16/07/2009,2.8415
15/07/2009,2.8258
14/07/2009,2.8296
13/07/2009,2.9007
10/07/2009,2.8880
09/07/2009,2.8765
08/07/2009,2.9233
07/07/2009,2.9069
06/07/2009,2.8857
03/07/2009,2.8664
02/07/2009,2.8857
01/07/2009,2.8591
30/06/2009,2.9230
29/06/2009,2.9457
26/06/2009,2.9546
25/06/2009,2.9415
24/06/2009,2.9650
23/06/2009,3.0312
22/06/2009,3.0146
19/06/2009,3.0078
18/06/2009,3.0011
17/06/2009,3.0103
16/06/2009,3.0010
15/06/2009,3.0062
12/06/2009,2.9585
11/06/2009,2.9607
10/06/2009,2.9724
09/06/2009,2.9543
08/06/2009,2.9787
05/06/2009,2.9924
04/06/2009,2.9706
03/06/2009,2.9887
02/06/2009,2.9463
01/06/2009,2.9441
29/05/2009,2.9848
28/05/2009,2.9900
27/05/2009,2.9400
26/05/2009,2.9154
25/05/2009,2.9049
22/05/2009,2.8992
21/05/2009,2.8910
20/05/2009,2.8652
19/05/2009,2.8856
18/05/2009,2.9211
15/05/2009,2.9667
14/05/2009,2.9714
13/05/2009,2.9582
12/05/2009,2.9141
11/05/2009,2.9113
08/05/2009,2.8879
07/05/2009,2.8893
06/05/2009,2.8994
05/05/2009,2.8933
04/05/2009,2.8829
01/05/2009,2.9000
30/04/2009,2.9332
29/04/2009,2.9189
28/04/2009,2.9815
27/04/2009,3.0272
24/04/2009,2.9762
23/04/2009,2.9729
22/04/2009,2.9113
21/04/2009,2.9060
20/04/2009,2.9242
17/04/2009,2.8323
16/04/2009,2.8313
15/04/2009,2.8251
14/04/2009,2.8350
13/04/2009,2.8720
10/04/2009,2.8706
09/04/2009,2.8425
08/04/2009,2.9165
07/04/2009,2.9623
06/04/2009,2.9224
03/04/2009,2.9255
02/04/2009,2.8922
01/04/2009,2.9623
31/03/2009,3.0717
30/03/2009,3.1143
27/03/2009,3.0770
26/03/2009,2.9883
25/03/2009,3.0009
24/03/2009,2.9780
23/03/2009,2.9625
20/03/2009,3.0011
19/03/2009,3.0143
18/03/2009,2.9200
17/03/2009,2.9282
16/03/2009,2.9032
13/03/2009,2.9283
12/03/2009,2.9308
11/03/2009,3.1124
10/03/2009,3.1489
09/03/2009,3.2478
06/03/2009,3.2203
05/03/2009,3.2289
04/03/2009,3.1591
03/03/2009,3.2307
02/03/2009,3.2244
27/02/2009,3.1245
26/02/2009,3.1894
25/02/2009,3.1521
24/02/2009,3.1021
23/02/2009,3.1096
20/02/2009,3.2160
19/02/2009,3.2231
18/02/2009,3.2346
17/02/2009,3.3382
16/02/2009,3.2646
13/02/2009,3.1066
12/02/2009,3.0983
11/02/2009,3.0391
10/02/2009,3.0516
09/02/2009,2.9258
06/02/2009,3.0116
05/02/2009,3.0785
04/02/2009,3.1333
03/02/2009,3.1157
02/02/2009,3.0007
30/01/2009,3.0058
29/01/2009,2.9405
28/01/2009,2.8699
27/01/2009,2.9304
26/01/2009,2.9343
23/01/2009,2.9322
22/01/2009,2.9134
21/01/2009,2.8619
20/01/2009,2.9401
19/01/2009,2.9025
16/01/2009,2.8854
15/01/2009,2.8271
14/01/2009,2.8429
13/01/2009,2.8054
12/01/2009,2.7750
09/01/2009,2.6908
08/01/2009,2.6928
07/01/2009,2.6848
06/01/2009,2.6288
05/01/2009,2.7064
02/01/2009,2.7781
01/01/2009,2.7626
31/12/2008,2.7790
30/12/2008,2.7975
29/12/2008,2.7898
26/12/2008,2.7196
25/12/2008,2.7221
24/12/2008,2.7436
23/12/2008,2.7046
22/12/2008,2.7058
19/12/2008,2.6932
18/12/2008,2.6768
17/12/2008,2.6592
16/12/2008,2.5751
15/12/2008,2.5088
12/12/2008,2.4969
11/12/2008,2.4533
10/12/2008,2.5309
09/12/2008,2.5244
08/12/2008,2.4978
05/12/2008,2.5000
04/12/2008,2.5396
03/12/2008,2.5162
02/12/2008,2.5119
01/12/2008,2.5114
28/11/2008,2.4553
27/11/2008,2.4292
26/11/2008,2.4252
25/11/2008,2.4490
24/11/2008,2.4921
21/11/2008,2.5219
20/11/2008,2.5127
19/11/2008,2.5292
18/11/2008,2.5241
17/11/2008,2.4823
14/11/2008,2.4503
13/11/2008,2.4303
12/11/2008,2.5431
11/11/2008,2.5475
10/11/2008,2.4920
07/11/2008,2.4220
06/11/2008,2.4304
05/11/2008,2.3540
04/11/2008,2.3277
03/11/2008,2.3748
31/10/2008,2.3980
30/10/2008,2.4455
29/10/2008,2.4257
28/10/2008,2.4977
27/10/2008,2.6631
24/10/2008,2.5945
23/10/2008,2.5732
22/10/2008,2.5544
21/10/2008,2.4501
20/10/2008,2.3304
17/10/2008,2.3311
16/10/2008,2.3261
15/10/2008,2.3636
14/10/2008,2.2445
13/10/2008,2.2886
10/10/2008,2.3441
09/10/2008,2.3441
08/10/2008,2.2529
07/10/2008,2.2195
06/10/2008,2.2283
03/10/2008,2.1876
02/10/2008,2.1822
01/10/2008,2.1555
30/09/2008,2.1472
29/09/2008,2.1641
26/09/2008,2.1101
25/09/2008,2.0976
24/09/2008,2.0907
23/09/2008,2.0760
22/09/2008,2.0796
19/09/2008,2.0632
18/09/2008,2.0937
17/09/2008,2.1359
16/09/2008,2.1017
15/09/2008,2.1207
12/09/2008,2.0708
11/09/2008,2.1291
10/09/2008,2.1280
09/09/2008,2.1794
08/09/2008,2.1738
05/09/2008,2.1617
04/09/2008,2.1462
03/09/2008,2.1078
02/09/2008,2.0880
01/09/2008,2.0801
29/08/2008,2.0622
28/08/2008,2.0762
27/08/2008,2.0675
26/08/2008,2.0653
25/08/2008,2.0418
22/08/2008,2.0289
21/08/2008,2.0361
20/08/2008,2.0447
19/08/2008,2.0586
18/08/2008,2.0555
15/08/2008,2.0728
14/08/2008,2.0495
13/08/2008,2.0398
12/08/2008,2.0122
11/08/2008,2.0266
08/08/2008,2.0164
07/08/2008,1.9965
06/08/2008,1.9864
05/08/2008,1.9731
04/08/2008,1.9640
01/08/2008,1.9647
31/07/2008,1.9691
30/07/2008,1.9649
29/07/2008,1.9668
28/07/2008,1.9704
25/07/2008,1.9704
24/07/2008,1.9817
23/07/2008,1.9990
22/07/2008,1.9907
21/07/2008,1.9883
18/07/2008,1.9829
17/07/2008,1.9945
16/07/2008,1.9968
15/07/2008,2.0201
14/07/2008,2.0139
11/07/2008,2.0132
10/07/2008,2.0144
09/07/2008,2.0241
08/07/2008,2.0307
07/07/2008,2.0488
04/07/2008,2.0577
03/07/2008,2.0675
02/07/2008,2.0811
01/07/2008,2.0830
30/06/2008,2.0857
27/06/2008,2.0877
26/06/2008,2.0928
25/06/2008,2.0688
24/06/2008,2.0785
23/06/2008,2.0718
20/06/2008,2.0858
19/06/2008,2.0803
18/06/2008,2.0968
17/06/2008,2.0913
16/06/2008,2.0938
13/06/2008,2.1048
12/06/2008,2.1120
11/06/2008,2.1106
10/06/2008,2.0995
09/06/2008,2.1032
06/06/2008,2.1162
05/06/2008,2.0912
04/06/2008,2.1001
03/06/2008,2.0968
02/06/2008,2.0975
30/05/2008,2.0809
29/05/2008,2.0764
28/05/2008,2.0932
27/05/2008,2.0957
26/05/2008,2.0994
23/05/2008,2.1131
22/05/2008,2.1041
21/05/2008,2.1062
20/05/2008,2.0850
19/05/2008,2.0727
16/05/2008,2.0724
15/05/2008,2.0815
14/05/2008,2.0785
13/05/2008,2.0759
12/05/2008,2.0832
09/05/2008,2.1047
08/05/2008,2.1071
07/05/2008,2.1023
06/05/2008,2.1074
05/05/2008,2.1117
02/05/2008,2.1050
01/05/2008,2.1359
30/04/2008,2.1341
29/04/2008,2.1425
28/04/2008,2.1246
25/04/2008,2.1292
24/04/2008,2.1125
23/04/2008,2.1146
22/04/2008,2.1265
21/04/2008,2.1289
18/04/2008,2.1331
17/04/2008,2.1436
16/04/2008,2.1409
15/04/2008,2.1412
14/04/2008,2.1532
11/04/2008,2.1689
10/04/2008,2.1597
09/04/2008,2.1787
08/04/2008,2.1702
07/04/2008,2.1755
04/04/2008,2.1941
03/04/2008,2.1959
02/04/2008,2.2043
01/04/2008,2.2161
31/03/2008,2.2410
28/03/2008,2.2398
27/03/2008,2.2481
26/03/2008,2.2516
25/03/2008,2.2432
24/03/2008,2.2457
21/03/2008,2.2686
20/03/2008,2.2732
19/03/2008,2.2741
18/03/2008,2.2534
17/03/2008,2.2854
14/03/2008,2.2661
13/03/2008,2.2412
12/03/2008,2.2403
11/03/2008,2.2340
10/03/2008,2.2822
07/03/2008,2.2658
06/03/2008,2.2696
05/03/2008,2.2332
04/03/2008,2.2341
03/03/2008,2.2196
29/02/2008,2.2313
28/02/2008,2.1988
27/02/2008,2.1867
26/02/2008,2.1995
25/02/2008,2.1863
22/02/2008,2.2172
21/02/2008,2.2116
20/02/2008,2.2096
19/02/2008,2.2199
18/02/2008,2.2127
15/02/2008,2.2283
14/02/2008,2.2336
13/02/2008,2.2239
12/02/2008,2.2438
11/02/2008,2.2581
08/02/2008,2.2644
07/02/2008,2.2579
06/02/2008,2.2450
05/02/2008,2.2333
04/02/2008,2.2075
01/02/2008,2.2252
31/01/2008,2.2413
30/01/2008,2.2419
29/01/2008,2.2420
28/01/2008,2.2491
25/01/2008,2.2452
24/01/2008,2.2516
23/01/2008,2.2702
22/01/2008,2.2596
21/01/2008,2.2808
18/01/2008,2.2582
17/01/2008,2.2423
16/01/2008,2.2353
15/01/2008,2.2104
14/01/2008,2.1986
11/01/2008,2.1968
10/01/2008,2.1921
09/01/2008,2.1994
08/01/2008,2.1976
07/01/2008,2.2013
04/01/2008,2.2108
03/01/2008,2.1968
02/01/2008,2.1950
01/01/2008,2.1761
31/12/2007,2.1787
28/12/2007,2.1706
27/12/2007,2.1697
26/12/2007,2.1613
25/12/2007,2.1641
24/12/2007,2.1663
21/12/2007,2.1803
20/12/2007,2.1812
19/12/2007,2.1784
18/12/2007,2.1738
17/12/2007,2.1929
14/12/2007,2.1739
13/12/2007,2.1574
12/12/2007,2.1444
11/12/2007,2.1662
10/12/2007,2.1508
07/12/2007,2.1617
06/12/2007,2.1669
05/12/2007,2.1770
04/12/2007,2.1919
03/12/2007,2.1824
30/11/2007,2.1787
29/11/2007,2.2025
28/11/2007,2.2071
27/11/2007,2.2382
26/11/2007,2.2675
23/11/2007,2.2529
22/11/2007,2.2522
21/11/2007,2.2535
20/11/2007,2.2355
19/11/2007,2.2584
16/11/2007,2.2418
15/11/2007,2.2350
14/11/2007,2.2139
13/11/2007,2.2106
12/11/2007,2.2208
09/11/2007,2.2079
08/11/2007,2.1951
07/11/2007,2.1959
06/11/2007,2.1786
05/11/2007,2.1840
02/11/2007,2.1784
01/11/2007,2.1878
31/10/2007,2.1600
30/10/2007,2.1741
29/10/2007,2.1574
26/10/2007,2.1558
25/10/2007,2.1750
24/10/2007,2.1921
23/10/2007,2.1939
22/10/2007,2.1886
19/10/2007,2.2113
18/10/2007,2.2079
17/10/2007,2.2134
16/10/2007,2.2165
15/10/2007,2.2120
12/10/2007,2.2158
11/10/2007,2.2241
10/10/2007,2.2435
09/10/2007,2.2435
08/10/2007,2.2512
05/10/2007,2.2593
04/10/2007,2.2682
03/10/2007,2.2713
02/10/2007,2.2648
01/10/2007,2.2706
28/09/2007,2.2701
27/09/2007,2.2771
26/09/2007,2.2863
25/09/2007,2.2889
24/09/2007,2.2772
21/09/2007,2.2762
20/09/2007,2.2862
19/09/2007,2.2797
18/09/2007,2.2829
17/09/2007,2.3025
14/09/2007,2.2866
13/09/2007,2.2997
12/09/2007,2.2897
11/09/2007,2.2939
10/09/2007,2.3179
07/09/2007,2.3321
06/09/2007,2.3175
05/09/2007,2.3255
04/09/2007,2.3164
03/09/2007,2.3183
31/08/2007,2.3186
30/08/2007,2.3274
29/08/2007,2.3327
28/08/2007,2.3488
27/08/2007,2.3317
24/08/2007,2.3307
23/08/2007,2.3468
22/08/2007,2.3483
21/08/2007,2.3712
20/08/2007,2.3624
17/08/2007,2.3468
16/08/2007,2.3463
15/08/2007,2.3369
14/08/2007,2.3253
13/08/2007,2.3030
10/08/2007,2.2976
09/08/2007,2.3098
08/08/2007,2.2797
07/08/2007,2.2965
06/08/2007,2.3047
03/08/2007,2.3122
02/08/2007,2.2974
01/08/2007,2.3050
31/07/2007,2.3096
30/07/2007,2.2989
27/07/2007,2.3057
26/07/2007,2.3062
25/07/2007,2.2787
24/07/2007,2.2795
23/07/2007,2.2595
20/07/2007,2.2696
19/07/2007,2.2580
18/07/2007,2.2683
17/07/2007,2.2607
16/07/2007,2.2619
13/07/2007,2.2644
12/07/2007,2.2601
11/07/2007,2.2721
10/07/2007,2.2800
09/07/2007,2.2743
06/07/2007,2.2649
05/07/2007,2.2794
04/07/2007,2.2688
03/07/2007,2.2744
02/07/2007,2.2827
29/06/2007,2.2798
28/06/2007,2.2741
27/06/2007,2.2861
26/06/2007,2.2969
25/06/2007,2.2927
22/06/2007,2.2835
21/06/2007,2.2776
20/06/2007,2.2872
19/06/2007,2.2670
18/06/2007,2.2811
15/06/2007,2.2853
14/06/2007,2.3016
13/06/2007,2.3098
12/06/2007,2.3234
11/06/2007,2.3118
08/06/2007,2.3226
07/06/2007,2.3374
06/06/2007,2.3319
05/06/2007,2.3234
04/06/2007,2.3035
01/06/2007,2.2957
31/05/2007,2.3117
30/05/2007,2.3189
29/05/2007,2.3229
28/05/2007,2.3048
25/05/2007,2.3080
24/05/2007,2.3163
23/05/2007,2.2937
22/05/2007,2.2900
21/05/2007,2.2763
18/05/2007,2.2844
17/05/2007,2.2852
16/05/2007,2.2951
15/05/2007,2.2894
14/05/2007,2.2813
11/05/2007,2.2800
10/05/2007,2.2936
09/05/2007,2.2698
08/05/2007,2.2747
07/05/2007,2.2747
04/05/2007,2.2727
03/05/2007,2.2772
02/05/2007,2.2801
01/05/2007,2.2911
30/04/2007,2.2994
27/04/2007,2.2901
26/04/2007,2.2976
25/04/2007,2.2985
24/04/2007,2.3079
23/04/2007,2.3041
20/04/2007,2.3035
19/04/2007,2.3248
18/04/2007,2.3234
17/04/2007,2.3183
16/04/2007,2.3220
13/04/2007,2.3266
12/04/2007,2.3394
11/04/2007,2.3376
10/04/2007,2.3453
09/04/2007,2.3415
06/04/2007,2.3487
05/04/2007,2.3517
04/04/2007,2.3578
03/04/2007,2.3603
02/04/2007,2.3750
30/03/2007,2.3814
29/03/2007,2.3841
28/03/2007,2.3986
27/03/2007,2.3932
26/03/2007,2.3899
23/03/2007,2.3880
22/03/2007,2.3917
21/03/2007,2.3850
20/03/2007,2.4024
19/03/2007,2.4011
16/03/2007,2.4231
15/03/2007,2.4162
14/03/2007,2.4165
13/03/2007,2.4251
12/03/2007,2.4024
09/03/2007,2.3895
08/03/2007,2.4032
07/03/2007,2.4310
06/03/2007,2.4280
05/03/2007,2.4490
02/03/2007,2.4289
01/03/2007,2.4160
28/02/2007,2.4223
27/02/2007,2.4375
26/02/2007,2.4039
23/02/2007,2.3914
22/02/2007,2.3890
21/02/2007,2.3856
20/02/2007,2.3965
19/02/2007,2.4054
16/02/2007,2.4043
15/02/2007,2.4104
14/02/2007,2.3999
13/02/2007,2.4037
12/02/2007,2.4135
09/02/2007,2.3979
08/02/2007,2.3903
07/02/2007,2.4000
06/02/2007,2.4041
05/02/2007,2.3873
02/02/2007,2.4169
01/02/2007,2.4078
31/01/2007,2.4064
30/01/2007,2.4199
29/01/2007,2.4219
26/01/2007,2.4230
25/01/2007,2.4457
24/01/2007,2.3982
23/01/2007,2.3976
22/01/2007,2.3866
19/01/2007,2.3833
18/01/2007,2.3840
17/01/2007,2.4080
16/01/2007,2.4107
15/01/2007,2.3958
12/01/2007,2.4002
11/01/2007,2.4085
10/01/2007,2.4022
09/01/2007,2.4068
08/01/2007,2.3994
05/01/2007,2.4121
04/01/2007,2.4114
03/01/2007,2.3786
02/01/2007,2.3763
01/01/2007,2.3830
29/12/2006,2.3826
28/12/2006,2.3836
27/12/2006,2.3866
26/12/2006,2.3902
25/12/2006,2.3960
22/12/2006,2.3891
21/12/2006,2.3811
20/12/2006,2.3673
19/12/2006,2.3851
18/12/2006,2.3750
15/12/2006,2.3759
14/12/2006,2.3694
13/12/2006,2.3818
12/12/2006,2.3914
11/12/2006,2.3979
08/12/2006,2.4059
07/12/2006,2.4055
06/12/2006,2.3999
05/12/2006,2.3984
04/12/2006,2.3946
01/12/2006,2.3906
30/11/2006,2.4040
29/11/2006,2.3993
28/11/2006,2.4141
27/11/2006,2.4154
24/11/2006,2.4270
23/11/2006,2.4082
22/11/2006,2.4002
21/11/2006,2.3880
20/11/2006,2.3829
17/11/2006,2.3829
16/11/2006,2.3751
15/11/2006,2.3777
14/11/2006,2.3895
13/11/2006,2.3977
10/11/2006,2.3996
09/11/2006,2.4033
08/11/2006,2.4037
07/11/2006,2.3950
06/11/2006,2.3921
03/11/2006,2.4105
02/11/2006,2.4310
01/11/2006,2.4328
31/10/2006,2.4353
30/10/2006,2.4489
27/10/2006,2.4402
26/10/2006,2.4301
25/10/2006,2.4426
24/10/2006,2.4406
23/10/2006,2.4365
20/10/2006,2.4344
19/10/2006,2.4356
18/10/2006,2.4467
17/10/2006,2.4432
16/10/2006,2.4397
13/10/2006,2.4354
12/10/2006,2.4373
11/10/2006,2.4516
10/10/2006,2.4532
09/10/2006,2.4655
06/10/2006,2.4674
05/10/2006,2.4761
04/10/2006,2.4749
03/10/2006,2.4907
02/10/2006,2.5008
29/09/2006,2.5067
28/09/2006,2.5147
27/09/2006,2.5128
26/09/2006,2.5105
25/09/2006,2.5154
22/09/2006,2.5123
21/09/2006,2.5023
20/09/2006,2.4945
19/09/2006,2.4952
18/09/2006,2.4815
15/09/2006,2.4777
14/09/2006,2.4876
13/09/2006,2.4944
12/09/2006,2.5088
11/09/2006,2.5185
08/09/2006,2.5224
07/09/2006,2.5150
06/09/2006,2.5162
05/09/2006,2.5096
04/09/2006,2.5112
01/09/2006,2.5095
31/08/2006,2.5046
30/08/2006,2.4971
29/08/2006,2.5026
28/08/2006,2.4990
25/08/2006,2.4935
24/08/2006,2.4935
23/08/2006,2.4950
22/08/2006,2.4668
21/08/2006,2.4790
18/08/2006,2.4750
17/08/2006,2.4509
16/08/2006,2.4518
15/08/2006,2.4495
14/08/2006,2.4558
11/08/2006,2.4426
10/08/2006,2.4627
09/08/2006,2.4448
08/08/2006,2.4573
07/08/2006,2.4562
04/08/2006,2.4618
03/08/2006,2.4764
02/08/2006,2.4943
01/08/2006,2.5008
31/07/2006,2.5052
28/07/2006,2.5063
27/07/2006,2.4896
26/07/2006,2.4836
25/07/2006,2.4876
24/07/2006,2.4886
21/07/2006,2.5187
20/07/2006,2.5054
19/07/2006,2.5253
18/07/2006,2.5690
17/07/2006,2.5850
14/07/2006,2.5805
13/07/2006,2.5985
12/07/2006,2.5878
11/07/2006,2.5765
10/07/2006,2.5891
07/07/2006,2.5988
06/07/2006,2.5618
05/07/2006,2.5814
04/07/2006,2.5589
03/07/2006,2.5575
30/06/2006,2.5981
29/06/2006,2.5918
28/06/2006,2.6010
27/06/2006,2.6031
26/06/2006,2.6180
23/06/2006,2.6224
22/06/2006,2.6201
21/06/2006,2.6094
20/06/2006,2.6104
19/06/2006,2.6093
16/06/2006,2.6048
15/06/2006,2.6143
14/06/2006,2.6054
13/06/2006,2.5901
12/06/2006,2.5720
09/06/2006,2.5516
08/06/2006,2.5359
07/06/2006,2.5255
06/06/2006,2.5423
05/06/2006,2.5518
02/06/2006,2.5235
01/06/2006,2.5038
31/05/2006,2.5251
30/05/2006,2.5293
29/05/2006,2.5160
26/05/2006,2.5025
25/05/2006,2.5242
24/05/2006,2.5440
23/05/2006,2.5633
22/05/2006,2.5621
19/05/2006,2.5436
18/05/2006,2.5566
17/05/2006,2.5665
16/05/2006,2.4982
15/05/2006,2.5340
12/05/2006,2.5091
11/05/2006,2.4701
10/05/2006,2.4630
09/05/2006,2.4691
08/05/2006,2.4500
05/05/2006,2.4531
04/05/2006,2.4438
03/05/2006,2.4371
02/05/2006,2.4506
01/05/2006,2.4722
28/04/2006,2.4709
27/04/2006,2.4487
26/04/2006,2.4539
25/04/2006,2.4598
24/04/2006,2.4575
21/04/2006,2.4602
20/04/2006,2.4594
19/04/2006,2.4933
18/04/2006,2.4928
17/04/2006,2.5057
14/04/2006,2.5034
13/04/2006,2.5057
12/04/2006,2.4980
11/04/2006,2.4928
10/04/2006,2.5049
07/04/2006,2.5280
06/04/2006,2.5206
05/04/2006,2.5272
04/04/2006,2.5126
03/04/2006,2.4817
31/03/2006,2.4821
30/03/2006,2.4955
29/03/2006,2.5044
28/03/2006,2.5069
27/03/2006,2.4962
24/03/2006,2.4657
23/03/2006,2.4775
22/03/2006,2.4801
21/03/2006,2.4788
20/03/2006,2.4731
17/03/2006,2.4505
16/03/2006,2.4502
15/03/2006,2.4742
14/03/2006,2.4883
13/03/2006,2.4989
10/03/2006,2.4848
09/03/2006,2.4768
08/03/2006,2.4976
07/03/2006,2.4670
06/03/2006,2.4540
03/03/2006,2.4403
02/03/2006,2.4243
01/03/2006,2.4116
28/02/2006,2.4194
27/02/2006,2.4048
24/02/2006,2.4055
23/02/2006,2.4332
22/02/2006,2.4342
21/02/2006,2.4337
20/02/2006,2.4149
17/02/2006,2.4045
16/02/2006,2.4157
15/02/2006,2.4192
14/02/2006,2.4325
13/02/2006,2.4420
10/02/2006,2.4303
09/02/2006,2.4304
08/02/2006,2.4611
07/02/2006,2.4597
06/02/2006,2.4547
03/02/2006,2.4576
02/02/2006,2.4653
01/02/2006,2.4599
31/01/2006,2.4592
30/01/2006,2.4535
27/01/2006,2.4567
26/01/2006,2.4695
25/01/2006,2.4655
24/01/2006,2.4707
23/01/2006,2.4933
20/01/2006,2.4873
